source_video,output_video,output_pose,split,class,view,subject,source_frames,start_frame,motion_peak_frame,output_frames,peak_position_in_output
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.14.960-00.02.18.107-seg08.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.14.960-00.02.18.107-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.14.960-00.02.18.107-seg08__start_at_swing.npz,val,backhand_drive,side,Sub14,125,81,84,44,0.06976744186046512
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.21.218-00.02.23.692-seg09.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.21.218-00.02.23.692-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.21.218-00.02.23.692-seg09__start_at_swing.npz,val,backhand_drive,side,Sub14,82,42,45,40,0.07692307692307693
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.36.636-00.02.39.322-seg11.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.36.636-00.02.39.322-seg11__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.02.36.636-00.02.39.322-seg11__start_at_swing.npz,val,backhand_drive,side,Sub14,101,65,68,36,0.08571428571428572
data\manual_clips\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.03.48.697-00.03.52.635-seg19.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.03.48.697-00.03.52.635-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub14\Backhand Drive Side Video-00.03.48.697-00.03.52.635-seg19__start_at_swing.npz,val,backhand_drive,side,Sub14,141,89,92,52,0.058823529411764705
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.00.58.829-00.01.02.316-seg02.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.00.58.829-00.01.02.316-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.00.58.829-00.01.02.316-seg02__start_at_swing.npz,val,backhand_drive,side,Sub21,131,84,87,47,0.06521739130434782
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.03.53.272-00.03.56.633-seg09.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.03.53.272-00.03.56.633-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.03.53.272-00.03.56.633-seg09__start_at_swing.npz,val,backhand_drive,side,Sub21,125,76,79,49,0.0625
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.06.45.462-00.06.48.095-seg13.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.06.45.462-00.06.48.095-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.06.45.462-00.06.48.095-seg13__start_at_swing.npz,val,backhand_drive,side,Sub21,109,71,74,38,0.08108108108108109
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.07.14.734-00.07.18.770-seg17.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.07.14.734-00.07.18.770-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.07.14.734-00.07.18.770-seg17__start_at_swing.npz,val,backhand_drive,side,Sub21,130,79,82,51,0.06
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.08.55.217-00.08.58.644-seg18.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.08.55.217-00.08.58.644-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.08.55.217-00.08.58.644-seg18__start_at_swing.npz,val,backhand_drive,side,Sub21,126,81,84,45,0.06818181818181818
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.10.43.973-00.10.47.345-seg22.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.10.43.973-00.10.47.345-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.10.43.973-00.10.47.345-seg22__start_at_swing.npz,val,backhand_drive,side,Sub21,117,75,78,42,0.07317073170731707
data\manual_clips\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.11.54.079-00.11.57.703-seg25.mov,data\manual_clips_temporal_augmented\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.11.54.079-00.11.57.703-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\backhand_drive\side\Sub21\Backhand Drive Side Video-00.11.54.079-00.11.57.703-seg25__start_at_swing.npz,val,backhand_drive,side,Sub21,128,86,89,42,0.07317073170731707
data\manual_clips\val\forehand_clear\front\Sub10\Forehand Clear Front Video-00.01.40.348-00.01.44.916-seg02.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub10\Forehand Clear Front Video-00.01.40.348-00.01.44.916-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub10\Forehand Clear Front Video-00.01.40.348-00.01.44.916-seg02__start_at_swing.npz,val,forehand_clear,front,Sub10,149,49,52,100,0.030303030303030304
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.11.023-00.01.16.823-seg03.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.11.023-00.01.16.823-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.11.023-00.01.16.823-seg03__start_at_swing.npz,val,forehand_clear,front,Sub14,176,111,114,65,0.046875
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.54.366-00.01.58.326-seg08.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.54.366-00.01.58.326-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.01.54.366-00.01.58.326-seg08__start_at_swing.npz,val,forehand_clear,front,Sub14,131,45,48,86,0.03529411764705882
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.01.221-00.02.04.486-seg09.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.01.221-00.02.04.486-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.01.221-00.02.04.486-seg09__start_at_swing.npz,val,forehand_clear,front,Sub14,106,34,37,72,0.04225352112676056
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.27.467-00.02.33.441-seg13.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.27.467-00.02.33.441-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.27.467-00.02.33.441-seg13__start_at_swing.npz,val,forehand_clear,front,Sub14,195,137,140,58,0.05263157894736842
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.43.961-00.02.48.140-seg15.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.43.961-00.02.48.140-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.02.43.961-00.02.48.140-seg15__start_at_swing.npz,val,forehand_clear,front,Sub14,156,74,77,82,0.037037037037037035
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.22.594-00.03.28.653-seg19.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.22.594-00.03.28.653-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.22.594-00.03.28.653-seg19__start_at_swing.npz,val,forehand_clear,front,Sub14,201,131,134,70,0.043478260869565216
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.46.766-00.03.51.710-seg22.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.46.766-00.03.51.710-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.46.766-00.03.51.710-seg22__start_at_swing.npz,val,forehand_clear,front,Sub14,173,80,83,93,0.03260869565217391
data\manual_clips\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.54.539-00.03.57.723-seg23.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.54.539-00.03.57.723-seg23__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub14\Forehand Clear Front Video-00.03.54.539-00.03.57.723-seg23__start_at_swing.npz,val,forehand_clear,front,Sub14,113,39,42,74,0.0410958904109589
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.01.51.721-00.01.55.863-seg03.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.01.51.721-00.01.55.863-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.01.51.721-00.01.55.863-seg03__start_at_swing.npz,val,forehand_clear,front,Sub21,147,87,90,60,0.05084745762711865
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.17.510-00.03.21.949-seg10.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.17.510-00.03.21.949-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.17.510-00.03.21.949-seg10__start_at_swing.npz,val,forehand_clear,front,Sub21,150,73,76,77,0.039473684210526314
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.38.855-00.03.43.039-seg12.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.38.855-00.03.43.039-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.38.855-00.03.43.039-seg12__start_at_swing.npz,val,forehand_clear,front,Sub21,153,71,74,82,0.037037037037037035
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.45.356-00.03.49.367-seg13.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.45.356-00.03.49.367-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.03.45.356-00.03.49.367-seg13__start_at_swing.npz,val,forehand_clear,front,Sub21,132,72,75,60,0.05084745762711865
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.08.23.939-00.08.29.068-seg22.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.08.23.939-00.08.29.068-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.08.23.939-00.08.29.068-seg22__start_at_swing.npz,val,forehand_clear,front,Sub21,184,114,117,70,0.043478260869565216
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.15.792-00.10.20.603-seg24.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.15.792-00.10.20.603-seg24__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.15.792-00.10.20.603-seg24__start_at_swing.npz,val,forehand_clear,front,Sub21,170,91,94,79,0.038461538461538464
data\manual_clips\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.23.485-00.10.27.552-seg25.mov,data\manual_clips_temporal_augmented\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.23.485-00.10.27.552-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\front\Sub21\Forehand Clear Front Video-00.10.23.485-00.10.27.552-seg25__start_at_swing.npz,val,forehand_clear,front,Sub21,138,58,61,80,0.0379746835443038
data\manual_clips\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.18.789-00.04.23.273-seg03.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.18.789-00.04.23.273-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.18.789-00.04.23.273-seg03__start_at_swing.npz,val,forehand_clear,side,Sub10,160,92,95,68,0.04477611940298507
data\manual_clips\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.25.468-00.04.30.549-seg04.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.25.468-00.04.30.549-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.04.25.468-00.04.30.549-seg04__start_at_swing.npz,val,forehand_clear,side,Sub10,168,84,87,84,0.03614457831325301
data\manual_clips\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.05.04.290-00.05.09.539-seg08.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.05.04.290-00.05.09.539-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.05.04.290-00.05.09.539-seg08__start_at_swing.npz,val,forehand_clear,side,Sub10,168,72,75,96,0.031578947368421054
data\manual_clips\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.07.18.315-00.07.21.780-seg15.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.07.18.315-00.07.21.780-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub10\Forehand Clear Side Video-00.07.18.315-00.07.21.780-seg15__start_at_swing.npz,val,forehand_clear,side,Sub10,115,38,41,77,0.039473684210526314
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.41.333-00.01.46.472-seg03.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.41.333-00.01.46.472-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.41.333-00.01.46.472-seg03__start_at_swing.npz,val,forehand_clear,side,Sub14,166,82,85,84,0.03614457831325301
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.49.841-00.01.53.855-seg04.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.49.841-00.01.53.855-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.01.49.841-00.01.53.855-seg04__start_at_swing.npz,val,forehand_clear,side,Sub14,147,36,39,111,0.02727272727272727
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.26.783-00.02.30.382-seg08.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.26.783-00.02.30.382-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.26.783-00.02.30.382-seg08__start_at_swing.npz,val,forehand_clear,side,Sub14,133,34,37,99,0.030612244897959183
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.55.813-00.02.59.461-seg12.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.55.813-00.02.59.461-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.02.55.813-00.02.59.461-seg12__start_at_swing.npz,val,forehand_clear,side,Sub14,135,91,94,44,0.06976744186046512
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.04.25.487-00.04.31.941-seg20.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.04.25.487-00.04.31.941-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.04.25.487-00.04.31.941-seg20__start_at_swing.npz,val,forehand_clear,side,Sub14,210,108,111,102,0.0297029702970297
data\manual_clips\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.05.59.845-00.06.03.309-seg25.mov,data\manual_clips_temporal_augmented\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.05.59.845-00.06.03.309-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\val\forehand_clear\side\Sub14\Forehand Clear Side Video-00.05.59.845-00.06.03.309-seg25__start_at_swing.npz,val,forehand_clear,side,Sub14,131,79,82,52,0.058823529411764705
